End Date,company_name,linkedin_influenced_impressions_sends_threshold_10,linkedin_influenced_click_opens_threshold_3,account_reached,ctr_score,spm_open_rate_score,frequency_score,frequency,total_impressions,total_sends,total_clicks,total_opens,ctr,spm_open_rate,total_conversions,total_engagements,total_leads,unique_employees_reached,rank_imps
6/6/2026,The Clorox Company,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,2.71E+00,412,Below Reporting Threshold,7,Below Reporting Threshold,1.70E-02,Below Reporting Threshold,0,7,0,152,150
6/6/2026,A+E Global Media,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.53E+00,409,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,116,151
6/6/2026,Mediahub Worldwide,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,4.22E+00,405,Below Reporting Threshold,7,Below Reporting Threshold,1.73E-02,Below Reporting Threshold,0,12,0,96,152
6/6/2026,Kyndryl,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,2.73E+00,402,Below Reporting Threshold,5,Below Reporting Threshold,1.24E-02,Below Reporting Threshold,0,6,0,147,153
6/6/2026,PHD,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,4.30E+00,396,Below Reporting Threshold,3,Below Reporting Threshold,7.58E-03,Below Reporting Threshold,0,3,0,92,154
6/6/2026,Asurion,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.08E+00,391,Below Reporting Threshold,6,Below Reporting Threshold,1.53E-02,Below Reporting Threshold,0,8,0,127,155
6/6/2026,LPL Financial,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.83E+00,390,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,138,156
6/6/2026,Panera Bread,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.78E+00,389,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,3,0,140,157
6/6/2026,RPA,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,4.36E+00,388,Below Reporting Threshold,9,Below Reporting Threshold,2.32E-02,Below Reporting Threshold,0,12,0,89,158
6/6/2026,PPG,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,2.74E+00,387,Below Reporting Threshold,4,Below Reporting Threshold,1.03E-02,Below Reporting Threshold,0,4,0,141,159
6/6/2026,Hearts & Science,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.38E+00,382,Below Reporting Threshold,4,Below Reporting Threshold,1.05E-02,Below Reporting Threshold,0,5,0,113,160
6/6/2026,ICF,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.12E+00,381,Below Reporting Threshold,3,Below Reporting Threshold,7.87E-03,Below Reporting Threshold,0,5,0,122,161
6/6/2026,Equifax,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.02E+00,380,Below Reporting Threshold,8,Below Reporting Threshold,2.11E-02,Below Reporting Threshold,0,11,0,126,162
6/6/2026,The Campbell's Company,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.41E+00,378,Below Reporting Threshold,5,Below Reporting Threshold,1.32E-02,Below Reporting Threshold,0,7,0,111,163
6/6/2026,SAS,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.56E+00,377,Below Reporting Threshold,6,Below Reporting Threshold,1.59E-02,Below Reporting Threshold,0,7,0,106,164
6/6/2026,MetLife,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.71E+00,375,Below Reporting Threshold,3,Below Reporting Threshold,8.00E-03,Below Reporting Threshold,0,3,0,101,165
6/6/2026,Comcast Advertising,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.81E+00,373,Below Reporting Threshold,5,Below Reporting Threshold,1.34E-02,Below Reporting Threshold,0,5,0,98,166
6/6/2026,Discover,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.03E+00,370,Below Reporting Threshold,7,Below Reporting Threshold,1.89E-02,Below Reporting Threshold,0,8,0,122,167
6/6/2026,Broadridge,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.14E+00,367,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,117,168
6/6/2026,Pacific Gas and Electric Company,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,2.30E+00,366,Below Reporting Threshold,5,Below Reporting Threshold,1.37E-02,Below Reporting Threshold,0,5,0,159,169
6/6/2026,R/GA,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,4.87E+00,365,Below Reporting Threshold,5,Below Reporting Threshold,1.37E-02,Below Reporting Threshold,0,8,0,75,170
6/6/2026,Valtech,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.87E+00,364,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,94,171
6/6/2026,tms,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,4.92E+00,364,Below Reporting Threshold,8,Below Reporting Threshold,2.20E-02,Below Reporting Threshold,0,8,0,74,171
6/6/2026,Continental,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.61E+00,360,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,138,173
6/6/2026,Brandeis University,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.69E+00,351,Below Reporting Threshold,4,Below Reporting Threshold,1.14E-02,Below Reporting Threshold,0,6,0,95,174
6/6/2026,Alaska Airlines,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,2.93E+00,351,Below Reporting Threshold,6,Below Reporting Threshold,1.71E-02,Below Reporting Threshold,0,6,0,120,174
6/6/2026,FCC / FAC,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.05E+00,351,Below Reporting Threshold,7,Below Reporting Threshold,1.99E-02,Below Reporting Threshold,0,8,0,115,174
6/6/2026,Smithsonian Institution,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.31E+00,344,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,3,0,104,177
6/6/2026,Colle McVoy,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,4.82E+00,342,Below Reporting Threshold,3,Below Reporting Threshold,8.77E-03,Below Reporting Threshold,0,4,0,71,178
6/6/2026,Unum,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.32E+00,339,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,2,0,102,179
6/6/2026,Huge,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,4.76E+00,338,Below Reporting Threshold,7,Below Reporting Threshold,2.07E-02,Below Reporting Threshold,0,8,0,71,180
6/6/2026,MERGE,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,4.20E+00,336,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,6,0,80,181
6/6/2026,MRM,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.49E+00,335,Below Reporting Threshold,3,Below Reporting Threshold,8.96E-03,Below Reporting Threshold,0,5,0,96,182
6/6/2026,Capital Group,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.15E+00,334,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,4,0,106,183
6/6/2026,Progressive Insurance,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.81E+00,332,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,3,0,118,184
6/6/2026,Altria,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,2.81E+00,315,Below Reporting Threshold,3,Below Reporting Threshold,9.52E-03,Below Reporting Threshold,0,4,0,112,185
6/6/2026,Square,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.53E+00,314,Below Reporting Threshold,4,Below Reporting Threshold,1.27E-02,Below Reporting Threshold,0,5,0,89,186
6/6/2026,Bath & Body Works,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.68E+00,313,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,85,187
6/6/2026,Franklin Templeton,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.15E+00,312,Below Reporting Threshold,6,Below Reporting Threshold,1.92E-02,Below Reporting Threshold,0,6,0,99,188
6/6/2026,Ferrara,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,4.46E+00,312,Below Reporting Threshold,3,Below Reporting Threshold,9.62E-03,Below Reporting Threshold,0,3,0,70,188
6/6/2026,Saint Joseph's University,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.39E+00,312,Below Reporting Threshold,3,Below Reporting Threshold,9.62E-03,Below Reporting Threshold,0,3,0,92,188
6/6/2026,Assembly Global,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.94E+00,311,Below Reporting Threshold,5,Below Reporting Threshold,1.61E-02,Below Reporting Threshold,0,7,0,79,191
6/6/2026,Corewell Health,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.83E+00,310,Below Reporting Threshold,4,Below Reporting Threshold,1.29E-02,Below Reporting Threshold,0,4,0,81,192
6/6/2026,Epiroc,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.42E+00,308,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,90,193
6/6/2026,Feld Entertainment,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,4.05E+00,308,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,5,0,76,193
6/6/2026,Fortune Brands Innovations,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,4.34E+00,304,Below Reporting Threshold,5,Below Reporting Threshold,1.64E-02,Below Reporting Threshold,0,7,0,70,195
6/6/2026,Team One,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.87E+00,302,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,78,196
6/6/2026,Freddie Mac,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,3.00E+00,300,Below Reporting Threshold,3,Below Reporting Threshold,1.00E-02,Below Reporting Threshold,0,3,0,100,197
6/6/2026,AMP,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,4.73E+00,298,Below Reporting Threshold,3,Below Reporting Threshold,1.01E-02,Below Reporting Threshold,0,3,0,63,198
6/6/2026,Sesame Workshop,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,4.07E+00,297,Below Reporting Threshold,8,Below Reporting Threshold,2.69E-02,Below Reporting Threshold,0,8,0,73,199
6/6/2026,Ad Council,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,5.11E+00,291,Below Reporting Threshold,3,Below Reporting Threshold,1.03E-02,Below Reporting Threshold,0,3,0,57,200
6/6/2026,Indiana University,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,4.28E+00,291,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,2,0,68,200
